year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,Ford,Mustang,4,Rear-Wheel Drive,Regular,32,Automatic 10-spd,Subcompact Cars,Wrangler
2022,Ford,Mustang,4,Rear-Wheel Drive,Regular,32,Automatic (S10),Subcompact Cars,Wrangler
2024,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Automatic (S10),Subcompact Cars,Mustang
2024,Ford,Mustang,4,Rear-Wheel Drive,Regular,33,Automatic 10-spd,Subcompact Cars,Mustang
2024,Ford,Mustang,8,Rear-Wheel Drive,Regular,23,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang,4,Rear-Wheel Drive,Regular,32,Automatic 10-spd,Subcompact Cars,Mustang
2023,Ford,Mustang,4,Rear-Wheel Drive,Regular,29,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang,4,Rear-Wheel Drive,Regular,31,Automatic (S10),Subcompact Cars,Mustang
2023,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Automatic (S10),Subcompact Cars,Mustang
2022,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic 10-spd,Subcompact Cars,Wrangler
2022,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,27,Manual 6-spd,Subcompact Cars,DBS
2022,Ford,Mustang Convertible,8,Rear-Wheel Drive,Regular,23,Automatic (S10),Subcompact Cars,Ranger
2022,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic (S10),Subcompact Cars,MDX
2023,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,27,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,8,Rear-Wheel Drive,Regular,23,Automatic (S10),Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic (S10),Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic 10-spd,Subcompact Cars,Mustang
2024,Ford,Mustang Dark Horse,8,Rear-Wheel Drive,Regular,22,Automatic (S10),Subcompact Cars,Mustang
2024,Ford,Mustang Dark Horse,8,Rear-Wheel Drive,Regular,22,Manual 6-spd,Subcompact Cars,Mustang
2022,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,25,Manual 6-spd,Subcompact Cars,Durango
2022,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,26,Automatic (S10),Subcompact Cars,Mustang
2023,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,25,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,26,Automatic (S10),Subcompact Cars,Mustang
2022,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Automatic (S10),Subcompact Cars,Challenger
2022,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Manual 6-spd,Subcompact Cars,F-Pace
2023,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Automatic (S10),Subcompact Cars,Mustang
2022,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,22,Manual 6-spd,Subcompact Cars,EcoSport
2022,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,23,Automatic (S10),Subcompact Cars,911
2023,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,22,Manual 6-spd,Subcompact Cars,Mustang
2023,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,23,Automatic (S10),Subcompact Cars,Mustang
2024,Ford,Mustang Performance Package,4,Rear-Wheel Drive,Regular,29,Automatic (S10),Subcompact Cars,Mustang
2022,Ford,Ranger ,4,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard Pickup Trucks 2WD,Outback
2022,Ford,Ranger ,4,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard Pickup Trucks 2WD,Telluride
2024,Ford,Ranger ,4,Rear-Wheel Drive,Regular,25,Automatic (S10),Standard Pickup Trucks 2WD,Ranger
2023,Ford,Ranger ,4,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard Pickup Trucks 2WD,Ranger
2022,Ford,Ranger ,4,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard Pickup Trucks 4WD,Acadia
2022,Ford,Ranger ,4,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard Pickup Trucks 4WD,Corolla
2024,Ford,Ranger ,6,Part-time 4-Wheel Drive,Regular,23,Automatic (S10),Standard Pickup Trucks 4WD,Ranger
2024,Ford,Ranger ,4,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard Pickup Trucks 4WD,Ranger
2023,Ford,Ranger ,4,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard Pickup Trucks 4WD,Ranger
2024,Ford,Ranger RAPTOR ,6,Part-time 4-Wheel Drive,Regular,18,Automatic (S10),Standard Pickup Trucks 4WD,Ranger
2022,Ford,Ranger Tremor ,4,Part-time 4-Wheel Drive,Regular,19,Automatic (S10),Standard Pickup Trucks 4WD,Enclave
2023,Ford,Ranger Tremor ,4,Part-time 4-Wheel Drive,Regular,19,Automatic (S10),Standard Pickup Trucks 4WD,Ranger
2022,Ford,Shelby GT500 Mustang,8,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Subcompact Cars,SQ5
2022,Ford,Transit Connect USPS,4,Front-Wheel Drive,Regular,27,Automatic (S6),Special Purpose Vehicle 2WD,S90
2022,Ford,Transit Connect Van ,4,Front-Wheel Drive,Regular,27,Automatic (S8),Special Purpose Vehicle 2WD,M
2022,Ford,Transit Connect Van ,4,Front-Wheel Drive,Regular,26,Automatic (S6),Special Purpose Vehicle 2WD,Camaro
2023,Ford,Transit Connect Van ,4,Front-Wheel Drive,Regular,26,Automatic (S8),Special Purpose Vehicle 2WD,Transit Connect
2022,Ford,Transit Connect Wagon LWB ,4,Front-Wheel Drive,Regular,26,Automatic (S6),Special Purpose Vehicle 2WD,Canyon
2022,Ford,Transit Connect Wagon LWB ,4,Front-Wheel Drive,Regular,28,Automatic (S8),Special Purpose Vehicle 2WD,Avalon
2023,Ford,Transit Connect Wagon LWB ,4,Front-Wheel Drive,Regular,28,Automatic (S8),Special Purpose Vehicle 2WD,Transit Connect
2022,Genesis,G70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,911
2022,Genesis,G70 ,6,All-Wheel Drive,Premium,25,Automatic (S8),Compact Cars,718
2024,Genesis,G70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,G70
2023,Genesis,G70 ,6,All-Wheel Drive,Premium,26,Automatic (S8),Compact Cars,G70
2023,Genesis,G70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,G70
2022,Genesis,G70 RWD,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,718
2022,Genesis,G70 RWD,6,Rear-Wheel Drive,Premium,27,Automatic (S8),Compact Cars,718
2024,Genesis,G70 RWD,4,Rear-Wheel Drive,Premium,29,Automatic (S8),Compact Cars,G70
2023,Genesis,G70 RWD,6,Rear-Wheel Drive,Premium,27,Automatic (S8),Compact Cars,G70
2023,Genesis,G70 RWD,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,G70
2022,Genesis,G80 ,4,All-Wheel Drive,Premium,30,Automatic (S8),Large Cars,RC
2022,Genesis,G80 ,6,All-Wheel Drive,Premium,26,Automatic (S8),Large Cars,Sienna
2024,Genesis,G80 ,6,All-Wheel Drive,Premium,25,Automatic (S8),Large Cars,G80
2024,Genesis,G80 ,4,All-Wheel Drive,Premium,30,Automatic (S8),Large Cars,G80
2023,Genesis,G80 ,6,All-Wheel Drive,Premium,25,Automatic (S8),Large Cars,G80
2023,Genesis,G80 ,4,All-Wheel Drive,Premium,30,Automatic (S8),Large Cars,G80
2022,Genesis,G80 RWD,4,Rear-Wheel Drive,Premium,32,Automatic (S8),Large Cars,GLE-Class
2023,Genesis,G80 RWD,4,Rear-Wheel Drive,Premium,32,Automatic (S8),Large Cars,G80
2022,Genesis,G90 ,8,All-Wheel Drive,Premium,23,Automatic (S8),Large Cars,Corolla Cross
2022,Genesis,G90 ,6,All-Wheel Drive,Premium,24,Automatic (S8),Large Cars,Sierra
2024,Genesis,G90 ,6,All-Wheel Drive,Premium,26,Automatic (S8),Large Cars,G90
2023,Genesis,G90 ,6,All-Wheel Drive,Premium,26,Automatic (S8),Large Cars,G90
2024,Genesis,G90 MHEV,6,All-Wheel Drive,Premium,24,Automatic (S8),Large Cars,G90
2023,Genesis,G90 MHEV,6,All-Wheel Drive,Premium,24,Automatic (S8),Large Cars,G90
2022,Genesis,G90 RWD,6,Rear-Wheel Drive,Premium,24,Automatic (S8),Large Cars,Cayenne
2022,Genesis,G90 RWD,8,Rear-Wheel Drive,Premium,24,Automatic (S8),Large Cars,Cayenne
2022,Genesis,GV70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,Sierra
2022,Genesis,GV70 ,6,All-Wheel Drive,Premium,25,Automatic (S8),Small SUV 4WD,Taycan
2022,Genesis,GV70 ,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Renegade
2024,Genesis,GV70 ,6,All-Wheel Drive,Premium,24,Automatic (S8),Small SUV 4WD,GV70
2024,Genesis,GV70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,GV70
2024,Genesis,GV70 ,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,GV70
2023,Genesis,GV70 ,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,GV70
2023,Genesis,GV70 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,GV70
2023,Genesis,GV70 ,6,All-Wheel Drive,Premium,24,Automatic (S8),Small SUV 4WD,GV70
2022,Genesis,GV80 ,4,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,S-Class
2022,Genesis,GV80 ,6,All-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Wrangler
2024,Genesis,GV80 ,4,All-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,GV80
2024,Genesis,GV80 ,6,All-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,GV80
2023,Genesis,GV80 ,4,All-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,GV80
2023,Genesis,GV80 ,6,All-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,GV80
2022,Genesis,GV80 RWD,4,Rear-Wheel Drive,Premium,25,Automatic (S8),Small SUV 2WD,Model 3
2022,GMC,Acadia ,4,All-Wheel Drive,Regular,27,Automatic 9-spd,Standard SUV 4WD,3
2022,GMC,Acadia ,6,All-Wheel Drive,Regular,26,Automatic 9-spd,Standard SUV 4WD,Kicks
2023,GMC,Acadia ,4,All-Wheel Drive,Regular,27,Automatic 9-spd,Standard SUV 4WD,Acadia
2023,GMC,Acadia ,6,All-Wheel Drive,Regular,26,Automatic 9-spd,Standard SUV 4WD,Acadia
2022,GMC,Acadia ,6,Front-Wheel Drive,Regular,27,Automatic 9-spd,Standard SUV 2WD,Durango
2022,GMC,Acadia ,4,Front-Wheel Drive,Regular,29,Automatic 9-spd,Standard SUV 2WD,Mustang
2023,GMC,Acadia ,6,Front-Wheel Drive,Regular,27,Automatic 9-spd,Standard SUV 2WD,Acadia
2023,GMC,Acadia ,4,Front-Wheel Drive,Regular,29,Automatic 9-spd,Standard SUV 2WD,Acadia
2022,GMC,Canyon ,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Small Pickup Trucks 2WD,Challenger
2022,GMC,Canyon ,4,Rear-Wheel Drive,Regular,25,Automatic 6-spd,Small Pickup Trucks 2WD,911
2022,GMC,Canyon ,4,Rear-Wheel Drive,Diesel,30,Automatic 6-spd,Small Pickup Trucks 2WD,Mustang Mach-E
2024,GMC,Canyon ,4,Rear-Wheel Drive,Regular,23,Automatic 8-spd,Small Pickup Trucks 2WD,Canyon
2023,GMC,Canyon ,4,Rear-Wheel Drive,Regular,23,Automatic 8-spd,Small Pickup Trucks 2WD,Canyon
2022,GMC,Canyon ,4,4-Wheel Drive,Regular,24,Automatic 6-spd,Small Pickup Trucks 4WD,911
2022,GMC,Canyon ,6,4-Wheel Drive,Regular,24,Automatic 8-spd,Small Pickup Trucks 4WD,C-Class
2022,GMC,Canyon ,4,4-Wheel Drive,Diesel,28,Automatic 6-spd,Small Pickup Trucks 4WD,Cooper
2024,GMC,Canyon ,4,4-Wheel Drive,Regular,22,Automatic 8-spd,Small Pickup Trucks 4WD,Canyon
2023,GMC,Canyon ,4,4-Wheel Drive,Regular,21,Automatic 8-spd,Small Pickup Trucks 4WD,Canyon
2024,GMC,Canyon AT4X ,4,4-Wheel Drive,Regular,17,Automatic 8-spd,Small Pickup Trucks 4WD,Canyon
2023,GMC,Canyon AT4X ,4,4-Wheel Drive,Regular,16,Automatic 8-spd,Small Pickup Trucks 4WD,Canyon
2024,GMC,Canyon AT4X AEV ,4,4-Wheel Drive,Regular,16,Automatic 8-spd,Small Pickup Trucks 4WD,Canyon
2022,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 10-spd,Standard Pickup Trucks 2WD,Legacy
2022,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 8-spd,Standard Pickup Trucks 2WD,G80
2022,GMC,Sierra ,4,Rear-Wheel Drive,Regular,22,Automatic 8-spd,Standard Pickup Trucks 2WD,Sonata
2022,GMC,Sierra ,6,Rear-Wheel Drive,Diesel,30,Automatic 10-spd,Standard Pickup Trucks 2WD,Santa Fe
2022,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 8-spd,Standard Pickup Trucks 2WD,A5
2022,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 10-spd,Standard Pickup Trucks 2WD,Stelvio
2022,GMC,Sierra ,4,Rear-Wheel Drive,Regular,22,Automatic 8-spd,Standard Pickup Trucks 2WD,X3
2024,GMC,Sierra ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2024,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2024,GMC,Sierra ,6,Rear-Wheel Drive,Diesel,29,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2024,GMC,Sierra ,4,Rear-Wheel Drive,Regular,21,Automatic 8-spd,Standard Pickup Trucks 2WD,Sierra
2024,GMC,Sierra ,8,Rear-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2024,GMC,Sierra ,4,Rear-Wheel Drive,Regular,22,Automatic 8-spd,Standard Pickup Trucks 2WD,Sierra
2023,GMC,Sierra ,8,Rear-Wheel Drive,Regular,21,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2023,GMC,Sierra ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2023,GMC,Sierra ,4,Rear-Wheel Drive,Regular,21,Automatic 8-spd,Standard Pickup Trucks 2WD,Sierra
2023,GMC,Sierra ,4,Rear-Wheel Drive,Regular,22,Automatic 8-spd,Standard Pickup Trucks 2WD,Sierra
2023,GMC,Sierra ,6,Rear-Wheel Drive,Diesel,29,Automatic 10-spd,Standard Pickup Trucks 2WD,Sierra
2022,GMC,Sierra ,4,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,X7
2022,GMC,Sierra ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard Pickup Trucks 4WD,GV80
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Canyon
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard Pickup Trucks 4WD,911
2022,GMC,Sierra ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard Pickup Trucks 4WD,4Runner
2022,GMC,Sierra ,4,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,RX
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,4Runner
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,Sienna
2022,GMC,Sierra ,8,4-Wheel Drive,Premium,20,Automatic 10-spd,Standard Pickup Trucks 4WD,Accord
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Panamera
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,GLE-Class
2022,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Yukon
2024,GMC,Sierra ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra ,6,4-Wheel Drive,Diesel,27,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra ,4,4-Wheel Drive,Regular,18,Automatic 8-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra ,4,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra ,4,4-Wheel Drive,Regular,20,Automatic 8-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra ,6,4-Wheel Drive,Diesel,27,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra  AT4X,8,4-Wheel Drive,Premium,16,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2024,GMC,Sierra  AT4X,6,4-Wheel Drive,Diesel,20,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2023,GMC,Sierra  AT4X,8,4-Wheel Drive,Premium,17,Automatic 10-spd,Standard Pickup Trucks 4WD,Sierra
2022,GMC,Sierra Cab Chassis ,8,Rear-Wheel Drive,Regular,17,Automatic 8-spd,Special Purpose Vehicle 2WD,Highlander
2022,GMC,Sierra Cab Chassis ,8,Rear-Wheel Drive,Regular,18,Automatic 10-spd,Special Purpose Vehicle 2WD,e-tron S
2024,GMC,Sierra Cab Chassis ,8,Rear-Wheel Drive,Regular,17,Automatic 10-spd,Special Purpose Vehicle 2WD,Sierra
2023,GMC,Sierra Cab Chassis ,8,Rear-Wheel Drive,Regular,18,Automatic 10-spd,Special Purpose Vehicle 2WD,Sierra
2022,GMC,Sierra Cab Chassis ,8,4-Wheel Drive,Regular,17,Automatic 8-spd,Special Purpose Vehicle 4WD,Escape
2022,GMC,Sierra Cab Chassis ,8,4-Wheel Drive,Regular,17,Automatic 10-spd,Special Purpose Vehicle 4WD,Murano
2022,GMC,Sierra Cab Chassis ,8,4-Wheel Drive,Regular,17,Automatic 10-spd,Special Purpose Vehicle 4WD,Suburban
2024,GMC,Sierra Cab Chassis ,8,4-Wheel Drive,Regular,17,Automatic 10-spd,Special Purpose Vehicle 4WD,Sierra
2023,GMC,Sierra Cab Chassis ,8,4-Wheel Drive,Regular,17,Automatic 10-spd,Special Purpose Vehicle 4WD,Sierra
2022,GMC,Terrain ,4,All-Wheel Drive,Regular,28,Automatic 9-spd,Small SUV 4WD,Transit Connect
2024,GMC,Terrain ,4,All-Wheel Drive,Regular,28,Automatic 9-spd,Small SUV 4WD,Terrain
2023,GMC,Terrain ,4,All-Wheel Drive,Regular,28,Automatic 9-spd,Small SUV 4WD,Terrain
2022,GMC,Terrain ,4,Front-Wheel Drive,Regular,30,Automatic 9-spd,Small SUV 2WD,Transit Connect
2024,GMC,Terrain ,4,Front-Wheel Drive,Regular,29,Automatic 9-spd,Small SUV 2WD,Terrain
2023,GMC,Terrain ,4,Front-Wheel Drive,Regular,29,Automatic 9-spd,Small SUV 2WD,Terrain
2022,GMC,Yukon ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Defender
2022,GMC,Yukon ,8,Rear-Wheel Drive,Premium,20,Automatic 10-spd,Standard SUV 2WD,Blazer
2022,GMC,Yukon ,8,Rear-Wheel Drive,Premium,20,Automatic 10-spd,Standard SUV 2WD,S6
2022,GMC,Yukon ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,XC60
2022,GMC,Yukon ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,MC20
2024,GMC,Yukon ,8,Rear-Wheel Drive,Premium,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2024,GMC,Yukon ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2024,GMC,Yukon ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon ,8,Rear-Wheel Drive,Premium,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,Yukon
2022,GMC,Yukon ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 4WD,A3
2022,GMC,Yukon ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Pilot
2022,GMC,Yukon ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 4WD,X4
2022,GMC,Yukon ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 4WD,Camry
2022,GMC,Yukon ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard SUV 4WD,Camry
2024,GMC,Yukon ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Yukon
2024,GMC,Yukon ,8,4-Wheel Drive,Premium,18,Automatic 10-spd,Standard SUV 4WD,Yukon
2024,GMC,Yukon ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon ,8,4-Wheel Drive,Premium,18,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon ,8,4-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 4WD,Yukon
2022,GMC,Yukon XL ,8,Rear-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 2WD,Tucson
2022,GMC,Yukon XL ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Colorado
2022,GMC,Yukon XL ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Range Rover
2022,GMC,Yukon XL ,8,Rear-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 2WD,GX
2022,GMC,Yukon XL ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,Forester
2024,GMC,Yukon XL ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,Yukon
2024,GMC,Yukon XL ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2024,GMC,Yukon XL ,8,Rear-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon XL ,8,Rear-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon XL ,8,Rear-Wheel Drive,Regular,20,Automatic 10-spd,Standard SUV 2WD,Yukon
2023,GMC,Yukon XL ,6,Rear-Wheel Drive,Diesel,27,Automatic 10-spd,Standard SUV 2WD,Yukon
2022,GMC,Yukon XL ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Accord
2022,GMC,Yukon XL ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 4WD,Silverado
2022,GMC,Yukon XL ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard SUV 4WD,Voyager
2022,GMC,Yukon XL ,8,4-Wheel Drive,Premium,19,Automatic 10-spd,Standard SUV 4WD,RDX
2022,GMC,Yukon XL ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard SUV 4WD,Macan
2024,GMC,Yukon XL ,8,4-Wheel Drive,Regular,18,Automatic 10-spd,Standard SUV 4WD,Yukon
2024,GMC,Yukon XL ,8,4-Wheel Drive,Premium,18,Automatic 10-spd,Standard SUV 4WD,Yukon
2024,GMC,Yukon XL ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon XL ,6,4-Wheel Drive,Diesel,26,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon XL ,8,4-Wheel Drive,Premium,18,Automatic 10-spd,Standard SUV 4WD,Yukon
2023,GMC,Yukon XL ,8,4-Wheel Drive,Regular,19,Automatic 10-spd,Standard SUV 4WD,Yukon
2022,Honda,Accord,4,Front-Wheel Drive,Regular,38,Automatic (variable gear ratios),Large Cars,Macan
2024,Honda,Accord,4,Front-Wheel Drive,Regular,37,Automatic (variable gear ratios),Large Cars,Accord
2023,Honda,Accord,4,Front-Wheel Drive,Regular,37,Automatic (variable gear ratios),Large Cars,Accord
2022,Honda,Accord Hybrid,4,Front-Wheel Drive,Regular,47,Automatic (variable gear ratios),Large Cars,Bronco Sport
2024,Honda,Accord Hybrid,4,Front-Wheel Drive,Regular,44,Automatic (variable gear ratios),Large Cars,Accord
2023,Honda,Accord Hybrid,4,Front-Wheel Drive,Regular,44,Automatic (variable gear ratios),Large Cars,Accord
2022,Honda,Accord Hybrid Sport/Touring,4,Front-Wheel Drive,Regular,41,Automatic (variable gear ratios),Large Cars,Explorer
2024,Honda,Accord Hybrid Sport/Touring,4,Front-Wheel Drive,Regular,41,Automatic (variable gear ratios),Midsize Cars,Accord
2023,Honda,Accord Hybrid Sport/Touring,4,Front-Wheel Drive,Regular,41,Automatic (variable gear ratios),Midsize Cars,Accord
2022,Honda,Accord Sport/Touring,4,Front-Wheel Drive,Regular,35,Automatic (AV-S7),Large Cars,C-Class
2022,Honda,Accord Sport/Touring,4,Front-Wheel Drive,Regular,32,Automatic (S10),Large Cars,Venza
2022,Honda,Civic 4Dr,4,Front-Wheel Drive,Regular,40,Automatic (variable gear ratios),Midsize Cars,Versa
2022,Honda,Civic 4Dr,4,Front-Wheel Drive,Regular,42,Automatic (variable gear ratios),Midsize Cars,Durango
2022,Honda,Civic 4Dr,4,Front-Wheel Drive,Regular,37,Automatic (AV-S7),Midsize Cars,C40
2022,Honda,Civic 4Dr,4,Front-Wheel Drive,Premium,37,Manual 6-spd,Midsize Cars,Metris Cargo
